id,updated_at,shape,begin_at,end_at,disable,city,lng,points,area_id,radius,country,name,warning,type,lat,level
1,1447945800,0,0,0,0,Kampala,32.444457,"",12,2291,800,"Entebbe International Airport",0,0,0.041705,2
2,1447945800,0,0,0,0,Eldoret,35.236088,"",43,2825,404,"Eldoret International Airport",0,0,0.403498,2
3,1447945800,0,0,0,0,"Bergerac/Roumanière",0.517322,"",59,1276,250,"Bergerac-Roumanière Airport",0,0,44.823247,2
4,1447945800,0,0,0,0,Shoreham-by-Sea,-0.294921,"",197,588,826,"Shoreham Airport",0,0,50.83525,2
5,1447945800,0,0,0,0,Tachina,-79.624805,"",201,1580,218,"General Rivadeneira Airport",0,0,0.973982,2
6,1447945800,0,0,0,0,Farnborough,-0.775147,"",256,1492,826,"Farnborough Airport",0,0,51.276552,2
7,1447945800,0,0,0,0,Kisangani,25.337118,"",339,2429,180,"Bangoka International Airport",0,0,0.482768,2
8,1447945800,0,0,0,0,"Kornasoren-Numfoor Island",134.87194,"",400,1055,360,"Kornasoren Airfield Airport",0,0,-0.93639,2
9,1447945800,0,0,0,0,Owando,15.934593,"",451,1294,178,"Owando Airport",0,0,-0.522163,2
10,1447945800,0,0,0,0,"Fuvahmulah Island",73.433403,"",464,663,462,"Fuvahmulah Airport",0,0,-0.309496,2
11,1447945800,0,0,0,0,"Pasirkuning-Singkep Island",104.579387,"",493,606,360,"Bandar Udara Dabo Airport",0,0,-0.479157,2
12,1447945800,0,0,0,0,Deauville,0.153198,"",674,1512,250,"Deauville-Saint-Gatien Airport",0,0,49.36431,2
13,1447945800,0,0,0,0,Dori,-0.033333,"",679,50,854,"Dori Airport",0,0,14.033333,2
14,1447945800,0,0,0,0,Accra,-0.167692,"",839,1929,288,"Kotoka International Airport",0,0,5.605412,2
15,1447945800,0,0,0,0,Araracuara,-72.397698,"",852,821,170,"Araracuara Airport",0,0,-0.600765,2
16,1447945800,0,0,0,0,"Abemama Atoll",173.831061,"",886,866,296,"Abemama Atoll Airport",0,0,0.490741,2
17,1447945800,0,0,0,0,"Agen/La Garenne",0.593475,"",922,1203,250,"Agen-La Garenne Airport",0,0,44.174595,2
18,1447945800,0,0,0,0,Alicante,-0.560013,"",1022,1915,724,"Alicante International Airport",0,0,38.284641,2
19,1447945800,0,0,0,0,"Angers/Marcé",-0.312112,"",1076,1247,250,"Angers-Loire Airport",0,0,47.560361,2
20,1447945800,0,0,0,0,"Angoulême/Brie/Champniers",0.217837,"",1078,1193,250,"Angoulême-Brie-Champniers Airport",0,0,45.727573,2
21,1447945800,0,0,0,0,Adrar,-0.189547,"",1323,2187,12,"Touat Cheikh Sidi Mohamed Belkebir Airport",0,0,27.834642,2
22,1447945800,0,0,0,0,Grimsby,-0.350833,"",1603,1240,826,"Humberside Airport",0,0,53.574444,2
23,1447945800,0,0,0,0,"High Wycombe",-0.808333,"",1621,450,826,"Wycombe Air Park Airport",0,0,51.611667,2
24,1447945800,0,0,0,0,Cambridge,0.175383,"",1667,1031,826,"Cambridge Airport",0,0,52.204983,2
25,1447945800,0,0,0,0,"Castellón de La Plana",0.026036,"",1730,471,724,"Castellón Airport",0,0,39.998624,2
26,1447945800,0,0,0,0,"Cholet/Le Pontreau",-0.876572,"",1754,757,250,"Cholet Le Pontreau Airport",0,0,47.082603,2
27,1447945800,0,0,0,0,Caen/Carpiquet,-0.454551,"",1774,1015,250,"Caen-Carpiquet Airport",0,0,49.177009,2
28,1447945800,0,0,0,0,Gan,73.155678,"",2201,1437,462,"Gan International Airport",0,0,-0.693184,2
29,1447945800,0,0,0,0,Garissa,39.647673,"",2206,692,404,"Garissa Airport",0,0,-0.463379,2
30,1447945800,0,0,0,0,Kakamega,34.788572,"",2302,682,404,"Kakamega Airport",0,0,0.271067,2
31,1447945800,0,0,0,0,"Huvadhu Atoll",73.433853,"",2343,740,462,"Kooddoo Airport",0,0,0.733342,2
32,1447945800,0,0,0,0,Baltra,-90.265888,"",2437,1365,218,"Aeropuerto de Baltra Airport",0,0,-0.453599,2
33,1447945800,0,0,0,0,"Gorontalo-Celebes Island",122.848441,"",2493,1599,360,"Jalaluddin Airport",0,0,0.637012,2
34,1447945800,0,0,0,0,Jinja,33.193619,"",2653,864,800,"Jinja Airport",0,0,0.452635,2
35,1447945800,0,0,0,0,Isabela,-90.953008,"",2776,757,218,"General Villamil Airport",0,0,-0.942628,2
36,1447945800,0,0,0,0,Torrefarrera,0.535866,"",2854,1258,724,"Lleida-Alguaire Airport",0,0,41.728259,2
37,1447945800,0,0,0,0,"Yaren District",166.919113,"",2905,1165,520,"Nauru International Airport",0,0,-0.547613,2
38,1447945800,0,0,0,0,"Santa Isabel Do Rio Negro",-64.991675,"",2950,864,76,"Tapuruquara Airport",0,0,-0.378809,2
39,1447945800,0,0,0,0,Barcelos,-62.91817,"",3050,998,76,"Barcelos Airport",0,0,-0.981054,2
40,1447945800,0,0,0,0,Yateley,-0.848243,"",3069,906,826,"Blackbushe Airport",0,0,51.325154,2
41,1447945800,0,0,0,0,Thetford,0.771883,"",3145,1670,826,"RAF Honington Airport",0,0,52.342307,2
42,1447945800,0,0,0,0,"San Vicente",-80.402842,"",3205,1191,218,"Los Perales Airport",0,0,-0.607799,2
43,1447945800,0,0,0,0,"Bordj Badji Mokhtar",0.926644,"",3353,1924,12,"Bordj Badji Mokhtar Airport",0,0,21.374581,2
44,1447945800,0,0,0,0,Boende,20.88314,"",3358,761,180,"Boende Airport",0,0,-0.286745,2
45,1447945800,0,0,0,0,Beni,29.469971,"",3359,1107,180,"Beni Airport",0,0,0.576988,2
46,1447945800,0,0,0,0,London,0.031486,"",3432,1168,826,"London Biggin Hill Airport",0,0,51.329208,2
47,1447945800,0,0,0,0,"Bontang-Borneo Island",117.47627,"",3604,893,360,"Bontang Airport",0,0,0.121446,2
48,1447945800,0,0,0,0,Latacunga,-78.615881,"",3669,2163,218,"Cotopaxi International Airport",0,0,-0.907268,2
49,1447945800,0,0,0,0,"Labuan Bajo-Flores Island",119.908248,"",3685,1255,360,"Komodo (Mutiara II) Airport",0,0,-0.917485,2
50,1447945800,0,0,0,0,Libreville,9.409852,"",3697,1872,266,"Libreville Leon M'ba International Airport",0,0,0.456963,2
51,1447945800,0,0,0,0,London,0.054668,"",3722,1091,826,"London City Airport",0,0,51.504952,2
52,1447945800,0,0,0,0,"Tarbes/Lourdes/Pyrénées",-0.003812,"",3726,1709,250,"Tarbes-Lourdes-Pyrénées Airport",0,0,43.17973,2
53,1447945800,0,0,0,0,"Le Havre/Octeville",0.089027,"",3750,1269,250,"Le Havre Octeville Airport",0,0,49.533668,2
54,1447945800,0,0,0,0,"Nueva Loja",-76.869444,"",3793,1380,218,"Nueva Loja Airport",0,0,0.092222,2
55,1447945800,0,0,0,0,London,-0.18378,"",3798,2500,826,"London Gatwick Airport",0,0,51.153341,2
56,1447945800,0,0,0,0,Leguizamo,-74.77125,"",3801,725,170,"Leguizamo Airport",0,0,-0.181976,2
57,1447945800,0,0,0,0,London,-0.456012,"",3811,3033,826,"London Heathrow Airport",0,0,51.470238,2
58,1447945800,0,0,0,0,Lakenheath,0.55923,"",3863,1668,826,"RAF Lakenheath Airport",0,0,52.409065,2
59,1447945800,0,0,0,0,"Le Mans/Arnage",0.199455,"",3885,794,250,"Le Mans-Arnage Airport",0,0,47.949163,2
60,1447945800,0,0,0,0,Lastourville,12.745784,"",4018,1246,266,"Lastourville Airport",0,0,-0.825379,2
61,1447945800,0,0,0,0,London,-0.371747,"",4020,1454,826,"London Luton Airport",0,0,51.876266,2
62,1447945800,0,0,0,0,Laval/Entrammes,-0.743611,"",4056,946,250,"Laval-Entrammes Airport",0,0,48.031113,2
63,1447945800,0,0,0,0,"Lydd, Ashford",0.93783,"",4104,858,826,"Lydd Airport",0,0,50.956663,2
64,1447945800,0,0,0,0,"Niort/Souché",-0.401439,"",4246,1080,250,"Niort-Souché Airport",0,0,46.311333,2
65,1447945800,0,0,0,0,Nonouti,174.427778,"",4316,517,296,"Nonouti Airport",0,0,-0.639722,2
66,1447945800,0,0,0,0,"Nanga Pinoh-Borneo Island",111.747606,"",4330,587,360,"Nanga Pinoh I Airport",0,0,-0.348869,2
67,1447945800,0,0,0,0,Nakuru,36.153617,"",4398,1600,404,"Nakuru Airport",0,0,-0.297425,2
68,1447945800,0,0,0,0,Nyeri,36.97982,"",4421,964,404,"Nyeri Airport",0,0,-0.36878,2
69,1447945800,0,0,0,0,Nanyuki,37.024273,"",4424,2517,404,"Nanyuki Airport",0,0,0.027787,2
70,1447945800,0,0,0,0,"Francisco de Orellana",-76.989901,"",4463,1638,218,"Francisco De Orellana Airport",0,0,-0.45678,2
71,1447945800,0,0,0,0,Odiham,-0.942426,"",4475,1063,826,"RAF Odiham Airport",0,0,51.234737,2
72,1447945800,0,0,0,0,Okondja,13.673757,"",4534,909,266,"Okondja Airport",0,0,-0.66703,2
73,1447945800,0,0,0,0,Northampton,-0.791359,"",4622,713,826,"Sywell Aerodrome Airport",0,0,52.305265,2
74,1447945800,0,0,0,0,Oran,-0.62013,"",4623,2290,12,"Es Senia Airport",0,0,35.622932,2
75,1447945800,0,0,0,0,"Huvadhu Atoll",72.995542,"",4811,983,462,"Kaadedhdhoo Airport",0,0,0.48818,2
76,1447945800,0,0,0,0,Kisumu,34.7238,"",4913,1772,404,"Kisumu Airport",0,0,-0.088454,2
77,1447945800,0,0,0,0,"",42.459347,"",4990,2049,706,"Kisimayu Airport",0,0,-0.376965,2
78,1447945800,0,0,0,0,Marham,0.55275,"",5000,1433,826,"RAF Marham Airport",0,0,52.646865,2
79,1447945800,0,0,0,0,Redhill,-0.140177,"",5078,560,826,"Redhill Aerodrome Airport",0,0,51.214077,2
80,1447945800,0,0,0,0,Kasese,30.101579,"",5101,873,800,"Kasese Airport",0,0,0.183572,2
81,1447945800,0,0,0,0,Kitale,34.958556,"",5132,826,404,"Kitale Airport",0,0,0.971989,2
82,1447945800,0,0,0,0,"Rengat-Sumatra Island",102.334167,"",5347,859,360,"Japura Airport",0,0,-0.354167,2
83,1447945800,0,0,0,0,Butembo,29.313224,"",5511,428,180,"Rughenda Airfield Airport",0,0,0.11709,2
84,1447945800,0,0,0,0,"Royan/Médis",-0.973312,"",5550,741,250,"Royan-Médis Airport",0,0,45.630853,2
85,1447945800,0,0,0,0,Duxford,0.131644,"",5588,786,826,"Duxford Airport",0,0,52.091387,2
86,1447945800,0,0,0,0,Chichester,-0.759785,"",5678,787,826,"Chichester/Goodwood Airport",0,0,50.860075,2
87,1447945800,0,0,0,0,"St. Ives",-0.109895,"",5686,1419,826,"RAF Wyton Airport",0,0,52.35687,2
88,1447945800,0,0,0,0,"",0.630106,"",5703,960,12,"Relizane Airport",0,0,35.755855,2
89,1447945800,0,0,0,0,"Ketaping/Padang-Sumatra Island",100.280597,"",5780,2134,360,"Minangkabau Airport",0,0,-0.788126,2
90,1447945800,0,0,0,0,"Périgueux/Bassillac",0.816212,"",5844,958,250,"Périgueux-Bassillac Airport",0,0,45.197202,2
91,1447945800,0,0,0,0,Poitiers/Biard,0.308944,"",5887,1301,250,"Poitiers-Biard Airport",0,0,46.588119,2
92,1447945800,0,0,0,0,"Pontianak-Borneo Island",109.404429,"",5979,1232,360,"Supadio Airport",0,0,-0.150477,2
93,1447945800,0,0,0,0,"Port Gentil",8.754786,"",5998,2154,266,"Port Gentil Airport",0,0,-0.709064,2
94,1447945800,0,0,0,0,"Pasir Pengarayan-Sumatra Island",100.370421,"",6032,873,360,"Pasir Pangaraan Airport",0,0,0.845797,2
95,1447945800,0,0,0,0,"Pau/Pyrénées (Uzein)",-0.418854,"",6125,1433,250,"Pau Pyrénées Airport",0,0,43.38116,2
96,1447945800,0,0,0,0,"Puerto Asís",-76.500767,"",6139,974,170,"Tres De Mayo Airport",0,0,0.505784,2
97,1447945800,0,0,0,0,Mbarara,30.6,"",6244,878,800,"Mbarara Airport",0,0,-0.555,2
98,1447945800,0,0,0,0,Mbandaka,18.289962,"",6290,1361,180,"Mbandaka Airport",0,0,0.022368,2
99,1447945800,0,0,0,0,Munduku,-0.506556,"",6292,1827,250,"Munduku Airport",0,0,43.911852,2
100,1447945800,0,0,0,0,Manta,-80.678043,"",6306,1659,218,"Eloy Alfaro International Airport",0,0,-0.94555,2
101,1447945800,0,0,0,0,Almeirim,-52.599642,"",6324,2335,76,"Monte Dourado Airport",0,0,-0.888387,2
102,1447945800,0,0,0,0,Mildenhall,0.486646,"",6399,1809,826,"RAF Mildenhall Airport",0,0,52.361939,2
103,1447945800,0,0,0,0,"Los Alcázares",-0.812222,"",6444,1414,724,"San Javier Airport",0,0,37.774722,2
104,1447945800,0,0,0,0,Makoua,15.575766,"",6457,926,178,"Makoua Airport",0,0,-0.021523,2
105,1447945800,0,0,0,0,Makokou,12.892683,"",6468,759,266,"Makokou Airport",0,0,0.581137,2
106,1447945800,0,0,0,0,"Manokwari-Papua Island",134.048786,"",6470,1150,360,"Rendani Airport",0,0,-0.892141,2
107,1447945800,0,0,0,0,Ghriss,0.147264,"",6716,1153,12,"Ghriss Airport",0,0,35.208036,2
108,1447945800,0,0,0,0,Mitzic,11.552974,"",6821,821,266,"Mitzic Airport",0,0,0.778509,2
109,1447945800,0,0,0,0,Mecheria,-0.24075,"",6841,2386,12,"Mecheria Airport",0,0,33.528416,2
110,1447945800,0,0,0,0,"Samburu South",37.532912,"",6856,601,404,"Samburu South Airport",0,0,0.533753,2
111,1447945800,0,0,0,0,Quito,-78.355779,"",6905,3166,218,"Nuevo Aeropuerto Internacional Mariscal Sucre Airport",0,0,-0.124491,2
112,1447945800,0,0,0,0,"Shetland Islands",-0.852789,"",6965,431,826,"Unst Airport",0,0,60.746917,2
113,1447945800,0,0,0,0,Villagarzon,-76.604455,"",7109,840,170,"Villagarzon Airport",0,0,0.981359,2
114,1447945800,0,0,0,0,Valencia,-0.48318,"",7145,2138,724,"Valencia Airport",0,0,39.491086,2
115,1447945800,0,0,0,0,Tafraoui,-0.532076,"",7237,1662,12,"Tafaraoui Airport",0,0,35.542262,2
116,1447945800,0,0,0,0,Tenkodogo,-0.371452,"",7331,754,854,"Tenkodogo Airport",0,0,11.802172,2
117,1447945800,0,0,0,0,Tamale,-0.861556,"",7499,1712,288,"Tamale Airport",0,0,9.556552,2
118,1447945800,0,0,0,0,Tambao,0.083333,"",7504,116,854,"Tambao Airport",0,0,14.783333,2
119,1447945800,0,0,0,0,"São Tomé",6.711858,"",7506,1255,678,"São Tomé International Airport",0,0,0.377778,2
120,1447945800,0,0,0,0,Timimoun,0.275556,"",7510,1684,12,"Timimoun Airport",0,0,29.236944,2
121,1447945800,0,0,0,0,"Tanjung Pinang-Bintan Island",104.534515,"",7522,613,360,"Kijang Airport",0,0,0.925554,2
122,1447945800,0,0,0,0,Tarapoa,-76.338612,"",7563,998,218,"Tarapoa Airport",0,0,-0.122182,2
123,1447945800,0,0,0,0,"Tres Esquinas",-75.233591,"",7582,1236,170,"Tres Esquinas Air Base Airport",0,0,0.745766,2
124,1447945800,0,0,0,0,Tororo,34.167692,"",7606,728,800,"Tororo Airport",0,0,0.681802,2
125,1447945800,0,0,0,0,"Santan-Borneo Island",117.439397,"",7630,876,360,"Tanjung Santan Airport",0,0,-0.092739,2
126,1447945800,0,0,0,0,"Tulcán",-77.707723,"",7651,1294,218,"Teniente Coronel Luis a Mantilla Airport",0,0,0.809989,2
127,1447945800,0,0,0,0,"Tours/Val de Loire (Loire Valley)",0.724937,"",7656,1315,250,"Tours-Val-de-Loire Airport",0,0,47.433016,2
128,1447945800,0,0,0,0,Evreux,0.108193,"",7726,565,250,"Alençon Valframbert Airport",0,0,48.446318,2
129,1447945800,0,0,0,0,Creil,0.565673,"",7744,659,250,"Bernay – St Martin Airport",0,0,49.102474,2
130,1447945800,0,0,0,0,Biarritz,0.550911,"",7754,433,250,"Châtellerault Airport",0,0,46.782809,2
131,1447945800,0,0,0,0,Gorom-Gorom,-0.233333,"",7765,141,854,"Gorom-Gorom Airport",0,0,14.433333,2
132,1447945800,0,0,0,0,Libourne/Artigues-de-Lussac,-0.137213,"",7787,583,250,"Libourne-Artigues-de-Lussac Airport",0,0,44.984178,2
133,1447945800,0,0,0,0,Saumur/Saint-Florent,-0.11464,"",7834,845,250,"Saumur-Saint-Florent Airport",0,0,47.256495,2
134,1447945800,0,0,0,0,Rochefort,0.077373,"",7835,462,250,"Tarbes Laloubère Airport",0,0,43.214644,2
135,1447945800,0,0,0,0,Whalsay,-0.927356,"",7943,277,826,"Whalsay Airport",0,0,60.376648,2
136,1447945800,0,0,0,0,Waddington,-0.521588,"",8065,1486,826,"RAF Waddington Airport",0,0,53.16567,2
137,1447945800,0,0,0,0,Wethersfield,0.507328,"",8095,1601,826,"Wethersfield Airport",0,0,51.973598,2
138,1447945800,0,0,0,0,"Puerto Baquerizo Moreno",-89.617445,"",8176,978,218,"San Cristóbal Airport",0,0,-0.910184,2
139,1447945800,0,0,0,0,Southend,0.69377,"",8212,1050,826,"Southend Airport",0,0,51.570588,2
140,1447945800,0,0,0,0,Soure,-48.519573,"",8234,797,76,"Soure Airport",0,0,-0.696867,2
141,1447945800,0,0,0,0,"Sorong-Papua Island",131.122631,"",8460,580,360,"Bandara Ayawasi Airport",0,0,-0.92325,2
142,1447945800,0,0,0,0,"Sintang-Borneo Island",111.47354,"",8493,687,360,"Sintang(Susilo) Airport",0,0,0.063967,2
143,1447945800,0,0,0,0,Scampton,-0.551132,"",8510,1464,826,"RAF Scampton Airport",0,0,53.306725,2
144,1447945800,0,0,0,0,Samarinda,117.157111,"",8518,568,360,"Bandar Udara Temindung Airport",0,0,-0.484531,2
145,1447945800,0,0,0,0,London,0.238866,"",8572,2353,826,"London Stansted Airport",0,0,51.886017,2
146,1447945800,0,0,0,0,"Macapá",-51.0709,"",8684,1239,76,"Macapa International Airport",0,0,0.050851,2
147,1447945800,0,0,0,0,Ruislip,-0.420417,"",9299,1383,826,"RAF Northolt Airport",0,0,51.553154,2
148,1447945800,0,0,0,0,Cranfield,-0.618212,"",9786,1033,826,"Cranfield Airport",0,0,52.072064,2
149,1447945800,0,0,0,0,"",0.957778,"",9787,1249,826,"Wattisham Airfield",0,0,52.126945,2
150,1447945800,0,0,0,0,"Raf Coningsby",-0.166597,"",9790,1488,826,"RAF Coningsby",0,0,53.094231,2
151,1447945800,0,0,0,0,Cottesmore,-0.650445,"",9794,1540,826,"RAF Cottesmore",0,0,52.735369,2
152,1447945800,0,0,0,0,Peterborough,-0.477092,"",9795,2061,826,"Royal Air Force Wittering",0,0,52.613158,2
153,1447945800,0,0,0,0,Cranwell,-0.491746,"",9797,1122,826,"RAF Cranwell",0,0,53.02855,2
154,1447945800,0,0,0,0,"",117.253711,"",9855,888,360,"New Samarinda International Airport",0,0,-0.373332,2
155,1447945800,0,0,0,0,Auch,0.600339,"",9953,1174,250,"Aérodrome d'Auch - Lamothe",0,0,43.684004,2
156,1447945800,0,0,0,0,"",100.352492,"",10219,1246,360,"Minangkabau International Airport",0,0,-0.874899,2
157,1447945800,0,0,0,0,"Eagle, AK",-141.150396,"",1,743,840,"Eagle Airport",0,0,64.77669,2
158,1447945800,0,0,0,0,"Mejato Island",166.847497,"",4,491,584,"Elenak Airport",0,0,9.319419,2
159,1447945800,0,0,0,0,"",44.418934,"",5,1885,682,"Nejran Airport",0,0,17.612954,2
160,1447945800,0,0,0,0,Wheatland,-104.928714,"",6,972,840,"Phifer Field Airport",0,0,42.055407,2
161,1447945800,0,0,0,0,Kearney,-99.007654,"",7,1555,840,"Kearney Regional Airport",0,0,40.726869,2
162,1447945800,0,0,0,0,Hondarribia,-1.791677,"",8,933,724,"Donostia-Hondarribia aireportua",0,0,43.356942,2
163,1447945800,0,0,0,0,Wenatchee,-120.206667,"",9,1121,840,"Pangborn Memorial Airport",0,0,47.398611,2
164,1447945800,0,0,0,0,"Eau Claire",-91.481503,"",10,1542,840,"Chippewa Valley Regional Airport",0,0,44.867734,2
165,1447945800,0,0,0,0,"Marina  Di Campo",10.240048,"",11,703,380,"Marina Di Campo Airport",0,0,42.76058,2
166,1447945800,0,0,0,0,Al-Ubayyid,30.231586,"",13,2198,729,"El Obeid Airport",0,0,13.151657,2
167,1447945800,0,0,0,0,"El Bayadh",1.092162,"",15,1864,12,"El Bayadh Airport",0,0,33.722095,2
168,1447945800,0,0,0,0,Esbjerg,8.554449,"",16,1506,208,"Esbjerg Airport",0,0,55.525882,2
169,1447945800,0,0,0,0,Arbil,43.953785,"",17,3134,368,"Erbil International Airport",0,0,36.245252,2
170,1447945800,0,0,0,0,Boston,-71.009048,"",22,1942,840,"Boston Logan International Airport",0,0,42.363845,2
171,1447945800,0,0,0,0,"Webster City",-93.868374,"",23,762,840,"Webster City Municipal Airport",0,0,42.435971,2
172,1447945800,0,0,0,0,"Saint-Étienne/Bouthéon",4.295138,"",24,1271,250,"Saint-Étienne-Bouthéon Airport",0,0,45.540547,2
173,1447945800,0,0,0,0,"East Tawas, MI",-83.422329,"",26,1002,840,"Iosco County Airport",0,0,44.312163,2
174,1447945800,0,0,0,0,"Elizabeth City",-76.172715,"",27,1294,840,"Elizabeth City Regional & Coast Guard Air Station Airport",0,0,36.259145,2
175,1447945800,0,0,0,0,Echuca,144.76174,"",28,1064,36,"Echuca Airport",0,0,-36.163758,2
176,1447945800,0,0,0,0,Nicosia,33.501034,"",29,1786,196,"Ercan International Airport",0,0,35.158318,2
177,1447945800,0,0,0,0,"Panama City Beach",-85.796841,"",31,2652,840,"Northwest Florida Beaches International Airport",0,0,30.361821,2
178,1447945800,0,0,0,0,Newcastle,-104.315188,"",33,1077,840,"Mondell Airport",0,0,43.88513,2
179,1447945800,0,0,0,0,Madrid,-3.78368,"",34,986,724,"Aeropuerto de Madrid - Cuatro Vientos",0,0,40.372663,2
180,1447945800,0,0,0,0,Edenton,-76.563601,"",38,1406,840,"Northeastern Regional Airport",0,0,36.028819,2
181,1447945800,0,0,0,0,Edinburgh,-3.361281,"",41,2309,826,"Edinburgh Airport",0,0,55.94675,2
182,1447945800,0,0,0,0,"La Roche-sur-Yon/Les Ajoncs",-1.379661,"",44,866,250,"La Roche-sur-Yon Airport",0,0,46.701609,2
183,1447945800,0,0,0,0,Edremit,27.008999,"",45,1787,792,"Balıkesir Körfez Airport",0,0,39.553064,2
184,1447945800,0,0,0,0,Pormpuraaw,141.610054,"",47,815,36,"Pormpuraaw Airport",0,0,-14.89635,2
185,1447945800,0,0,0,0,"Edwards AFB",-106.37747,"",48,3055,840,"EI Paso International Airport",0,0,31.805566,2
186,1447945800,0,0,0,0,Needles,-114.622612,"",49,1057,840,"Needles Airport",0,0,34.767293,2
187,1447945800,0,0,0,0,Eek,-162.043832,"",50,622,840,"Eek Airport",0,0,60.213551,2
188,1447945800,0,0,0,0,Keene,-72.269003,"",51,1416,840,"Dillant Hopkins Airport",0,0,42.897958,2
189,1447945800,0,0,0,0,Houston,-95.156644,"",53,2135,840,"Ellington Field Airport",0,0,29.607302,2
190,1447945800,0,0,0,0,Efogi,147.659755,"",54,298,598,"Efogi Airport",0,0,-9.154241,2
191,1447945800,0,0,0,0,"Kefallinia Island",20.502263,"",56,1460,300,"Kefallinia Airport",0,0,38.119638,2
192,1447945800,0,0,0,0,Statesville,-101.812222,"",57,633,840,"Municipal Airport",0,0,36.504722,2
193,1447945800,0,0,0,0,Eagle,-106.915377,"",60,1645,840,"Eagle County Regional Airport",0,0,39.64296,2
194,1447945800,0,0,0,0,"",34.140466,"",61,2407,818,"El Gora Airport",0,0,31.081678,2
195,1447945800,0,0,0,0,"Crestview, FL",-86.520932,"",62,1826,840,"Duke Field Airport",0,0,30.649906,2
196,1447945800,0,0,0,0,Sege,157.875235,"",64,577,90,"Sege Airport",0,0,-8.578587,2
197,1447945800,0,0,0,0,Geneina,22.466379,"",65,1098,729,"Geneina Airport",0,0,13.481987,2
198,1447945800,0,0,0,0,Belgorod,36.590118,"",66,1815,643,"Belgorod International Airport",0,0,50.645714,2
199,1447945800,0,0,0,0,"Eagle Pass",-100.513468,"",67,1556,840,"Maverick Co Airport",0,0,28.857093,2
200,1447945800,0,0,0,0,"Egilsstaðir",-14.402862,"",68,1119,352,"Egilsstaðir Airport",0,0,65.283078,2
201,1447945800,0,0,0,0,"Eagle River, Wi",-89.26973,"",69,1395,840,"Eagle River Union Airport",0,0,45.930935,2
202,1447945800,0,0,0,0,Egegik,-157.375732,"",70,986,840,"Egegik Airport",0,0,58.185787,2
203,1447945800,0,0,0,0,"El Bolson",-71.532612,"",71,1443,32,"El Bolson Airport",0,0,-41.943454,2
204,1447945800,0,0,0,0,"Cape Newenham",-162.063547,"",72,761,840,"Cape Newenham LRRS Airport",0,0,58.648392,2
205,1447945800,0,0,0,0,Eisenach,10.479722,"",75,1116,276,"Eisenach-Kindel Airport",0,0,50.99139,2
206,1447945800,0,0,0,0,Yeniseysk,92.112644,"",76,1544,643,"Yeniseysk Airport",0,0,58.47634,2
207,1447945800,0,0,0,0,Einasleigh,144.093514,"",77,720,36,"Einasleigh Airport",0,0,-18.503618,2
208,1447945800,0,0,0,0,Eindhoven,5.380857,"",80,2035,528,"Eindhoven Airport",0,0,51.451671,2
209,1447945800,0,0,0,0,"Road Town",-64.541016,"",81,850,92,"Terrance B. Lettsome International Airport",0,0,18.445285,2
210,1447945800,0,0,0,0,Sapir,35.202893,"",82,692,376,"Ein Yahav Airfield Airport",0,0,30.62144,2
211,1447945800,0,0,0,0,Barrancabermeja,-73.80707,"",83,934,170,"Yariguíes Airport",0,0,7.024705,2
212,1447945800,0,0,0,0,"Al Wajh",36.477786,"",84,2672,682,"Al Wajh Domestic Airport",0,0,26.197409,2
213,1447945800,0,0,0,0,"Eureka, CA",-124.114138,"",85,682,840,"Murray Field Airport",0,0,40.803826,2
214,1447945800,0,0,0,0,Ekibastuz,75.218869,"",86,1619,398,"Ekibastuz Airport",0,0,51.591552,2
215,1447945800,0,0,0,0,Elkedra,135.443627,"",87,639,36,"Elkedra Airport",0,0,-21.1719,2
216,1447945800,0,0,0,0,"Elkhart, IN",-86.004391,"",89,1444,840,"Elkhart Municipal Airport",0,0,41.71873,2
217,1447945800,0,0,0,0,Elkins,-79.856983,"",90,903,840,"Elkins Airport",0,0,38.889889,2
218,1447945800,0,0,0,0,Elko,-115.792399,"",91,1387,840,"Elko Regional Airport",0,0,40.823923,2
219,1447945800,0,0,0,0,Elizabethtown,-85.923889,"",94,1196,840,"Elizabethtown Airport",0,0,37.686943,2
220,1447945800,0,0,0,0,"Eagle Lake",-96.322275,"",95,772,840,"Eagle Lake Airport",0,0,29.600579,2
221,1447945800,0,0,0,0,"El Banco",-73.975277,"",96,854,170,"Las Flores Airport",0,0,9.045366,2
222,1447945800,0,0,0,0,"Elcho Island",135.574486,"",97,772,36,"Elcho Island Airport",0,0,-12.019499,2
223,1447945800,0,0,0,0,"El Dorado",-92.811124,"",98,1446,840,"South Arkansas Regional At Goodwin Field Airport",0,0,33.222767,2
224,1447945800,0,0,0,0,"El Fasher",25.324444,"",100,1725,729,"El Fasher Airport",0,0,13.614722,2
225,1447945800,0,0,0,0,"El Menia",2.865029,"",101,2510,12,"El Golea Airport",0,0,30.583745,2
226,1447945800,0,0,0,0,"North Eleuthera",-76.68198,"",102,1148,44,"North Eleuthera Airport",0,0,25.475462,2
227,1447945800,0,0,0,0,Elim,-162.268973,"",103,821,840,"Elim Airport",0,0,64.615299,2
228,1447945800,0,0,0,0,Elmira/Corning,-76.895717,"",106,1360,840,"Elmira Corning Regional Airport",0,0,42.162801,2
229,1447945800,0,0,0,0,Ellensburg,-120.531637,"",107,1168,840,"Bowers Field Airport",0,0,47.034286,2
